Time,Temp,DSC
8011.00,223.71,0.01
8012.00,223.71,0.01
8013.00,223.71,0.01
8014.00,223.71,0.01
8015.00,223.71,0.02
8016.00,223.71,0.02
8017.00,223.71,0.02
8018.00,223.71,0.02
8019.00,223.71,0.02
8020.00,223.71,0.02
8021.00,223.71,0.02
8022.00,223.71,0.02
8023.00,223.71,0.02
8024.00,223.71,0.02
8025.00,223.71,0.01
8026.00,223.71,0.01
8027.00,223.71,0.01
8028.00,223.71,0.01
8029.00,223.71,0.01
8030.00,223.71,0.01
8031.00,223.71,0.01
8032.00,223.71,0.01
8033.00,223.71,0.01
8034.00,223.71,0.01
8035.00,223.71,0.01
8036.00,223.71,0.01
8037.00,223.71,0.01
8038.00,223.71,0.01
8039.00,223.71,0.01
8040.00,223.71,0.01
8041.00,223.71,0.02
8042.00,223.71,0.02
8043.00,223.71,0.02
8044.00,223.71,0.02
8045.00,223.71,0.02
8046.00,223.71,0.02
8047.00,223.71,0.02
8048.00,223.71,0.02
8049.00,223.71,0.02
8050.00,223.71,0.02
8051.00,223.71,0.02
8052.00,223.71,0.02
8053.00,223.71,0.02
8054.00,223.71,0.02
8055.00,223.71,0.02
8056.00,223.71,0.02
8057.00,223.72,0.01
8058.00,223.71,0.01
8059.00,223.71,0.01
8060.00,223.71,0.02
8061.00,223.71,0.02
8062.00,223.71,0.02
8063.00,223.71,0.02
8064.00,223.71,0.02
8065.00,223.71,0.02
8066.00,223.71,0.02
8067.00,223.71,0.02
8068.00,223.71,0.02
8069.00,223.71,0.02
8070.00,223.71,0.02
8071.00,223.70,0.02
8072.00,223.71,0.02
8073.00,223.71,0.02
8074.00,223.70,0.02
8075.00,223.70,0.02
8076.00,223.70,0.02
8077.00,223.70,0.02
8078.00,223.70,0.02
8079.00,223.71,0.02
8080.00,223.71,0.02
8081.00,223.71,0.02
8082.00,223.71,0.01
8083.00,223.71,0.01
8084.00,223.71,0.01
8085.00,223.71,0.01
8086.00,223.71,0.01
8087.00,223.71,0.01
8088.00,223.71,0.01
8089.00,223.71,0.01
8090.00,223.71,0.01
8091.00,223.71,0.02
8092.00,223.71,0.02
8093.00,223.71,0.02
8094.00,223.71,0.02
8095.00,223.71,0.02
8096.00,223.71,0.02
8097.00,223.71,0.02
8098.00,223.71,0.02
8099.00,223.71,0.02
8100.00,223.71,0.02
8101.00,223.71,0.02
8102.00,223.71,0.02
8103.00,223.71,0.02
8104.00,223.71,0.02
8105.00,223.71,0.02
8106.00,223.71,0.02
8107.00,223.70,0.02
8108.00,223.71,0.02
8109.00,223.71,0.02
8110.00,223.71,0.02
8111.00,223.71,0.02
8112.00,223.71,0.02
8113.00,223.71,0.02
8114.00,223.71,0.02
8115.00,223.71,0.02
8116.00,223.71,0.02
8117.00,223.71,0.02
8118.00,223.71,0.02
8119.00,223.71,0.02
8120.00,223.71,0.02
8121.00,223.71,0.02
8122.00,223.71,0.02
8123.00,223.71,0.02
8124.00,223.71,0.02
8125.00,223.71,0.02
8126.00,223.71,0.02
8127.00,223.71,0.02
8128.00,223.72,0.02
8129.00,223.71,0.02
8130.00,223.71,0.02
8131.00,223.72,0.02
8132.00,223.72,0.02
8133.00,223.71,0.02
8134.00,223.72,0.02
8135.00,223.72,0.02
8136.00,223.71,0.02
8137.00,223.71,0.02
8138.00,223.71,0.02
8139.00,223.71,0.02
8140.00,223.71,0.02
8141.00,223.72,0.02
8142.00,223.71,0.02
8143.00,223.72,0.02
8144.00,223.72,0.02
8145.00,223.72,0.02
8146.00,223.71,0.02
8147.00,223.72,0.02
8148.00,223.72,0.02
8149.00,223.71,0.02
8150.00,223.72,0.02
8151.00,223.71,0.02
8152.00,223.71,0.02
8153.00,223.71,0.02
8154.00,223.71,0.02
8155.00,223.71,0.02
8156.00,223.71,0.02
8157.00,223.71,0.02
8158.00,223.72,0.02
8159.00,223.72,0.02
8160.00,223.72,0.02
8161.00,223.72,0.02
8162.00,223.72,0.02
8163.00,223.72,0.02
8164.00,223.72,0.02
8165.00,223.72,0.02
8166.00,223.72,0.02
8167.00,223.72,0.02
8168.00,223.72,0.02
8169.00,223.72,0.02
8170.00,223.72,0.02
8171.00,223.72,0.02
8172.00,223.72,0.02
8173.00,223.72,0.02
8174.00,223.72,0.02
8175.00,223.72,0.02
8176.00,223.72,0.02
8177.00,223.72,0.02
8178.00,223.71,0.02
8179.00,223.72,0.02
8180.00,223.72,0.02
8181.00,223.72,0.02
8182.00,223.72,0.02
8183.00,223.72,0.02
8184.00,223.72,0.02
8185.00,223.72,0.02
8186.00,223.72,0.02
8187.00,223.72,0.02
8188.00,223.72,0.02
8189.00,223.72,0.02
8190.00,223.72,0.02
8191.00,223.72,0.02
8192.00,223.72,0.02
8193.00,223.72,0.02
8194.00,223.71,0.02
8195.00,223.72,0.02
8196.00,223.71,0.02
8197.00,223.72,0.02
8198.00,223.72,0.02
8199.00,223.72,0.02
8200.00,223.72,0.02
8201.00,223.72,0.02
8202.00,223.72,0.02
8203.00,223.72,0.02
8204.00,223.72,0.02
8205.00,223.72,0.02
8206.00,223.72,0.02
8207.00,223.71,0.02
8208.00,223.71,0.02
8209.00,223.71,0.02
8210.00,223.71,0.03
8211.00,223.71,0.02
8212.00,223.71,0.02
8213.00,223.71,0.02
8214.00,223.71,0.02
8215.00,223.71,0.02
8216.00,223.71,0.02
8217.00,223.71,0.02
8218.00,223.71,0.02
8219.00,223.71,0.02
8220.00,223.71,0.02
8221.00,223.71,0.02
8222.00,223.71,0.02
8223.00,223.71,0.02
8224.00,223.71,0.02
8225.00,223.71,0.02
8226.00,223.71,0.02
8227.00,223.71,0.02
8228.00,223.71,0.02
8229.00,223.71,0.02
8230.00,223.71,0.02
8231.00,223.71,0.02
8232.00,223.71,0.02
8233.00,223.71,0.02
8234.00,223.71,0.02
8235.00,223.71,0.02
8236.00,223.71,0.02
8237.00,223.71,0.02
8238.00,223.71,0.02
8239.00,223.71,0.02
8240.00,223.71,0.02
8241.00,223.71,0.02
8242.00,223.71,0.02
8243.00,223.71,0.02
8244.00,223.71,0.02
8245.00,223.71,0.02
8246.00,223.71,0.02
8247.00,223.71,0.02
8248.00,223.71,0.02
8249.00,223.71,0.02
8250.00,223.71,0.02
8251.00,223.71,0.02
8252.00,223.71,0.02
8253.00,223.71,0.02
8254.00,223.71,0.02
8255.00,223.71,0.02
8256.00,223.71,0.02
8257.00,223.71,0.02
8258.00,223.71,0.02
8259.00,223.71,0.02
8260.00,223.71,0.02
8261.00,223.71,0.02
8262.00,223.72,0.02
8263.00,223.71,0.02
8264.00,223.71,0.02
8265.00,223.71,0.02
8266.00,223.71,0.02
8267.00,223.71,0.02
8268.00,223.71,0.02
8269.00,223.71,0.02
8270.00,223.71,0.02
8271.00,223.71,0.02
8272.00,223.71,0.02
8273.00,223.71,0.02
8274.00,223.71,0.02
8275.00,223.71,0.02
8276.00,223.71,0.02
8277.00,223.71,0.02
8278.00,223.71,0.02
8279.00,223.71,0.02
8280.00,223.71,0.02
8281.00,223.71,0.02
8282.00,223.71,0.02
8283.00,223.71,0.02
8284.00,223.71,0.02
8285.00,223.71,0.02
8286.00,223.71,0.02
8287.00,223.71,0.02
8288.00,223.71,0.02
8289.00,223.71,0.02
8290.00,223.71,0.02
8291.00,223.71,0.02
8292.00,223.71,0.02
8293.00,223.71,0.02
8294.00,223.71,0.02
8295.00,223.71,0.02
8296.00,223.71,0.02
8297.00,223.71,0.02
8298.00,223.71,0.02
8299.00,223.71,0.02
8300.00,223.71,0.02
8301.00,223.71,0.02
8302.00,223.71,0.02
8303.00,223.71,0.02
8304.00,223.71,0.02
8305.00,223.71,0.02
8306.00,223.71,0.02
8307.00,223.71,0.02
8308.00,223.71,0.02
8309.00,223.71,0.02
8310.00,223.71,0.02
8311.00,223.71,0.02
8312.00,223.71,0.02
8313.00,223.71,0.02
8314.00,223.71,0.02
8315.00,223.71,0.02
8316.00,223.71,0.02
8317.00,223.71,0.02
8318.00,223.71,0.02
8319.00,223.71,0.02
8320.00,223.71,0.02
8321.00,223.71,0.02
8322.00,223.71,0.02
8323.00,223.71,0.02
8324.00,223.71,0.02
8325.00,223.71,0.02
8326.00,223.71,0.02
8327.00,223.71,0.02
8328.00,223.71,0.02
8329.00,223.71,0.02
8330.00,223.71,0.02
8331.00,223.71,0.02
8332.00,223.71,0.02
8333.00,223.71,0.02
8334.00,223.71,0.02
8335.00,223.71,0.02
8336.00,223.71,0.02
8337.00,223.71,0.02
8338.00,223.71,0.02
8339.00,223.71,0.02
8340.00,223.71,0.02
8341.00,223.71,0.02
8342.00,223.71,0.02
8343.00,223.72,0.02
8344.00,223.71,0.02
8345.00,223.71,0.02
8346.00,223.71,0.02
8347.00,223.72,0.02
8348.00,223.72,0.02
8349.00,223.71,0.02
8350.00,223.71,0.02
8351.00,223.71,0.02
8352.00,223.71,0.02
8353.00,223.71,0.02
8354.00,223.71,0.02
8355.00,223.71,0.02
8356.00,223.71,0.02
8357.00,223.71,0.02
8358.00,223.71,0.02
8359.00,223.71,0.02
8360.00,223.71,0.02
8361.00,223.71,0.02
8362.00,223.71,0.02
8363.00,223.71,0.02
8364.00,223.71,0.02
8365.00,223.71,0.02
8366.00,223.71,0.02
8367.00,223.71,0.02
8368.00,223.71,0.02
8369.00,223.72,0.02
8370.00,223.72,0.02
8371.00,223.71,0.02
8372.00,223.72,0.02
8373.00,223.72,0.02
8374.00,223.71,0.02
8375.00,223.71,0.02
8376.00,223.71,0.02
8377.00,223.71,0.02
8378.00,223.71,0.02
8379.00,223.71,0.02
8380.00,223.71,0.02
8381.00,223.71,0.02
8382.00,223.71,0.02
8383.00,223.71,0.02
8384.00,223.71,0.02
8385.00,223.71,0.02
8386.00,223.72,0.02
8387.00,223.71,0.02
8388.00,223.71,0.02
8389.00,223.71,0.02
8390.00,223.71,0.02
8391.00,223.71,0.02
8392.00,223.71,0.02
8393.00,223.71,0.02
8394.00,223.71,0.02
8395.00,223.71,0.02
8396.00,223.71,0.02
8397.00,223.71,0.02
8398.00,223.71,0.02
8399.00,223.71,0.02
8400.00,223.71,0.02
8401.00,223.71,0.02
8402.00,223.71,0.02
8403.00,223.71,0.02
8404.00,223.71,0.02
8405.00,223.71,0.02
8406.00,223.71,0.02
8407.00,223.71,0.02
8408.00,223.71,0.02
8409.00,223.71,0.02
8410.00,223.71,0.02
8411.00,223.71,0.02
8412.00,223.71,0.02
8413.00,223.71,0.02
8414.00,223.72,0.02
8415.00,223.71,0.02
8416.00,223.71,0.02
8417.00,223.72,0.02
8418.00,223.71,0.02
8419.00,223.71,0.02
8420.00,223.71,0.02
8421.00,223.72,0.02
8422.00,223.71,0.02
8423.00,223.71,0.02
8424.00,223.71,0.02
8425.00,223.71,0.02
8426.00,223.71,0.02
8427.00,223.71,0.02
8428.00,223.71,0.02
8429.00,223.71,0.03
8430.00,223.71,0.03
8431.00,223.71,0.02
8432.00,223.71,0.02
8433.00,223.71,0.02
8434.00,223.71,0.02
8435.00,223.72,0.02
8436.00,223.72,0.02
8437.00,223.71,0.02
8438.00,223.72,0.02
8439.00,223.72,0.02
8440.00,223.72,0.02
8441.00,223.72,0.02
8442.00,223.72,0.02
8443.00,223.72,0.02
8444.00,223.72,0.02
8445.00,223.72,0.02
8446.00,223.72,0.02
8447.00,223.72,0.02
8448.00,223.72,0.02
8449.00,223.72,0.02
8450.00,223.72,0.02
8451.00,223.72,0.02
8452.00,223.72,0.02
8453.00,223.72,0.02
8454.00,223.72,0.02
8455.00,223.72,0.02
8456.00,223.72,0.02
8457.00,223.72,0.02
8458.00,223.71,0.02
8459.00,223.72,0.02
8460.00,223.72,0.02
8461.00,223.71,0.02
8462.00,223.71,0.02
8463.00,223.72,0.02
8464.00,223.72,0.02
8465.00,223.72,0.02
8466.00,223.72,0.02
8467.00,223.72,0.02
8468.00,223.72,0.02
8469.00,223.72,0.02
8470.00,223.72,0.02
8471.00,223.72,0.02
8472.00,223.72,0.02
8473.00,223.72,0.02
8474.00,223.72,0.02
8475.00,223.72,0.02
8476.00,223.72,0.02
8477.00,223.72,0.02
8478.00,223.72,0.02
8479.00,223.72,0.02
8480.00,223.72,0.02
8481.00,223.72,0.02
8482.00,223.72,0.02
8483.00,223.72,0.02
8484.00,223.72,0.02
8485.00,223.72,0.02
8486.00,223.72,0.02
8487.00,223.72,0.02
8488.00,223.72,0.02
8489.00,223.72,0.02
8490.00,223.72,0.02
8491.00,223.72,0.02
8492.00,223.72,0.02
8493.00,223.72,0.02
8494.00,223.72,0.02
8495.00,223.72,0.02
8496.00,223.72,0.02
8497.00,223.72,0.02
8498.00,223.72,0.02
8499.00,223.72,0.02
8500.00,223.72,0.02
8501.00,223.72,0.02
8502.00,223.72,0.02
8503.00,223.72,0.02
8504.00,223.72,0.02
8505.00,223.71,0.02
8506.00,223.71,0.02
8507.00,223.71,0.03
8508.00,223.71,0.03
8509.00,223.71,0.03
8510.00,223.71,0.03
8511.00,223.71,0.03
8512.00,223.71,0.03
8513.00,223.71,0.03
8514.00,223.71,0.03
8515.00,223.71,0.03
8516.00,223.71,0.03
8517.00,223.71,0.03
8518.00,223.70,0.03
8519.00,223.71,0.03
8520.00,223.71,0.03
8521.00,223.71,0.03
8522.00,223.71,0.03
8523.00,223.71,0.03
8524.00,223.71,0.03
8525.00,223.71,0.03
8526.00,223.71,0.02
8527.00,223.71,0.02
8528.00,223.71,0.02
8529.00,223.71,0.02
8530.00,223.71,0.02
8531.00,223.71,0.02
8532.00,223.71,0.02
8533.00,223.71,0.02
8534.00,223.71,0.02
8535.00,223.71,0.02
8536.00,223.71,0.02
8537.00,223.71,0.02
8538.00,223.71,0.02
8539.00,223.71,0.02
8540.00,223.71,0.02
8541.00,223.71,0.02
8542.00,223.71,0.02
8543.00,223.71,0.02
8544.00,223.71,0.02
8545.00,223.71,0.02
8546.00,223.72,0.02
8547.00,223.71,0.02
8548.00,223.71,0.02
8549.00,223.72,0.02
8550.00,223.71,0.02
8551.00,223.71,0.02
8552.00,223.71,0.02
8553.00,223.71,0.02
8554.00,223.71,0.02
8555.00,223.71,0.03
8556.00,223.71,0.03
8557.00,223.71,0.03
8558.00,223.71,0.03
8559.00,223.71,0.02
8560.00,223.71,0.02
8561.00,223.71,0.02
8562.00,223.71,0.02
8563.00,223.71,0.02
8564.00,223.71,0.02
8565.00,223.71,0.02
8566.00,223.71,0.02
8567.00,223.71,0.02
8568.00,223.71,0.02
8569.00,223.71,0.02
8570.00,223.71,0.02
8571.00,223.71,0.02
8572.00,223.72,0.02
8573.00,223.72,0.02
8574.00,223.71,0.02
8575.00,223.71,0.02
8576.00,223.71,0.02
8577.00,223.71,0.03
8578.00,223.71,0.03
8579.00,223.71,0.03
8580.00,223.71,0.03
8581.00,223.71,0.03
8582.00,223.71,0.03
8583.00,223.71,0.03
8584.00,223.71,0.03
8585.00,223.71,0.03
8586.00,223.71,0.03
8587.00,223.71,0.03
8588.00,223.71,0.03
8589.00,223.71,0.03
8590.00,223.71,0.03
8591.00,223.71,0.03
8592.00,223.71,0.03
8593.00,223.71,0.02
8594.00,223.71,0.02
8595.00,223.72,0.02
8596.00,223.71,0.02
8597.00,223.72,0.02
8598.00,223.71,0.02
8599.00,223.71,0.02
8600.00,223.71,0.03
8601.00,223.71,0.03
8602.00,223.71,0.03
8603.00,223.71,0.03
8604.00,223.71,0.03
8605.00,223.71,0.03
8606.00,223.71,0.03
8607.00,223.71,0.03
8608.00,223.71,0.03
8609.00,223.71,0.03
8610.00,223.71,0.03
8611.00,223.71,0.03
8612.00,223.71,0.03
8613.00,223.71,0.03
8614.00,223.71,0.03
8615.00,223.71,0.03
8616.00,223.71,0.03
8617.00,223.71,0.03
8618.00,223.72,0.03
8619.00,223.71,0.03
8620.00,223.71,0.03
8621.00,223.71,0.03
8622.00,223.71,0.03
8623.00,223.71,0.03
8624.00,223.71,0.03
8625.00,223.71,0.03
8626.00,223.71,0.03
8627.00,223.71,0.03
8628.00,223.71,0.03
8629.00,223.71,0.03
8630.00,223.71,0.03
8631.00,223.71,0.03
8632.00,223.71,0.03
8633.00,223.71,0.03
8634.00,223.71,0.03
8635.00,223.71,0.03
8636.00,223.71,0.03
8637.00,223.71,0.03
8638.00,223.71,0.03
8639.00,223.71,0.03
8640.00,223.71,0.03
8641.00,223.71,0.03
8642.00,223.71,0.03
8643.00,223.71,0.03
8644.00,223.71,0.03
8645.00,223.71,0.03
8646.00,223.71,0.03
8647.00,223.71,0.03
8648.00,223.71,0.03
8649.00,223.71,0.03
8650.00,223.71,0.03
8651.00,223.71,0.03
8652.00,223.71,0.03
8653.00,223.71,0.03
8654.00,223.71,0.03
8655.00,223.72,0.03
8656.00,223.72,0.03
8657.00,223.72,0.03
8658.00,223.72,0.02
8659.00,223.72,0.02
8660.00,223.72,0.02
8661.00,223.72,0.02
8662.00,223.72,0.02
8663.00,223.72,0.02
8664.00,223.71,0.02
8665.00,223.72,0.03
8666.00,223.72,0.03
8667.00,223.72,0.03
8668.00,223.71,0.03
8669.00,223.72,0.03
8670.00,223.71,0.03
8671.00,223.71,0.03
8672.00,223.71,0.03
8673.00,223.71,0.03
8674.00,223.72,0.03
8675.00,223.72,0.03
8676.00,223.72,0.03
8677.00,223.71,0.03
8678.00,223.72,0.03
8679.00,223.72,0.03
8680.00,223.72,0.03
8681.00,223.71,0.03
8682.00,223.72,0.03
8683.00,223.71,0.03
8684.00,223.71,0.03
8685.00,223.71,0.03
8686.00,223.71,0.03
8687.00,223.71,0.03
8688.00,223.71,0.03
8689.00,223.71,0.03
8690.00,223.71,0.03
8691.00,223.72,0.03
8692.00,223.71,0.03
8693.00,223.71,0.03
8694.00,223.72,0.03
8695.00,223.71,0.03
8696.00,223.72,0.03
8697.00,223.71,0.03
8698.00,223.71,0.03
8699.00,223.71,0.03
8700.00,223.71,0.03
8701.00,223.71,0.03
8702.00,223.71,0.03
8703.00,223.71,0.03
8704.00,223.71,0.03
8705.00,223.71,0.03
8706.00,223.71,0.03
8707.00,223.71,0.03
8708.00,223.71,0.03
8709.00,223.71,0.03
8710.00,223.71,0.03
8711.00,223.71,0.03
8712.00,223.71,0.03
8713.00,223.71,0.03
8714.00,223.71,0.03
8715.00,223.71,0.03
8716.00,223.71,0.03
8717.00,223.71,0.03
8718.00,223.71,0.03
8719.00,223.71,0.03
8720.00,223.71,0.03
8721.00,223.71,0.03
8722.00,223.71,0.03
8723.00,223.71,0.03
8724.00,223.71,0.03
8725.00,223.71,0.03
8726.00,223.71,0.02
8727.00,223.71,0.02
8728.00,223.71,0.03
8729.00,223.71,0.03
8730.00,223.71,0.03
8731.00,223.71,0.03
8732.00,223.71,0.03
8733.00,223.71,0.03
8734.00,223.71,0.03
8735.00,223.71,0.03
8736.00,223.71,0.03
8737.00,223.71,0.03
8738.00,223.71,0.03
8739.00,223.71,0.03
8740.00,223.71,0.03
8741.00,223.71,0.03
8742.00,223.71,0.02
8743.00,223.71,0.02
8744.00,223.71,0.02
8745.00,223.71,0.03
8746.00,223.71,0.03
8747.00,223.71,0.03
8748.00,223.71,0.03
8749.00,223.71,0.03
8750.00,223.72,0.03
8751.00,223.71,0.03
8752.00,223.71,0.03
8753.00,223.71,0.03
8754.00,223.71,0.03
8755.00,223.71,0.03
8756.00,223.71,0.03
8757.00,223.72,0.03
8758.00,223.71,0.03
8759.00,223.71,0.03
8760.00,223.71,0.03
8761.00,223.71,0.03
8762.00,223.71,0.03
8763.00,223.71,0.03
8764.00,223.71,0.03
8765.00,223.71,0.03
8766.00,223.71,0.03
8767.00,223.71,0.03
8768.00,223.71,0.03
8769.00,223.71,0.03
8770.00,223.71,0.03
8771.00,223.71,0.03
8772.00,223.71,0.03
8773.00,223.71,0.03
8774.00,223.71,0.03
8775.00,223.71,0.03
8776.00,223.71,0.03
8777.00,223.71,0.03
8778.00,223.71,0.03
8779.00,223.71,0.03
8780.00,223.71,0.03
8781.00,223.71,0.03
8782.00,223.71,0.03
8783.00,223.71,0.03
8784.00,223.71,0.03
8785.00,223.71,0.03
8786.00,223.71,0.03
8787.00,223.71,0.03
8788.00,223.71,0.03
8789.00,223.71,0.03
8790.00,223.71,0.03
8791.00,223.71,0.03
8792.00,223.71,0.03
8793.00,223.71,0.03
8794.00,223.71,0.03
8795.00,223.71,0.03
8796.00,223.71,0.03
8797.00,223.71,0.03
8798.00,223.71,0.03
8799.00,223.71,0.03
8800.00,223.71,0.03
8801.00,223.71,0.03
8802.00,223.71,0.03
8803.00,223.71,0.03
8804.00,223.71,0.03
8805.00,223.71,0.03
8806.00,223.71,0.03
8807.00,223.71,0.03
8808.00,223.71,0.03
8809.00,223.71,0.03
8810.00,223.71,0.03
8811.00,223.71,0.03
8812.00,223.71,0.03
8813.00,223.71,0.03
8814.00,223.71,0.03
8815.00,223.71,0.03
8816.00,223.71,0.03
8817.00,223.71,0.03
8818.00,223.71,0.03
8819.00,223.71,0.03
8820.00,223.71,0.03
8821.00,223.71,0.03
8822.00,223.71,0.03
8823.00,223.71,0.03
8824.00,223.71,0.03
8825.00,223.71,0.03
8826.00,223.71,0.03
8827.00,223.71,0.03
8828.00,223.71,0.03
8829.00,223.71,0.03
8830.00,223.71,0.03
8831.00,223.71,0.03
8832.00,223.71,0.03
8833.00,223.71,0.03
8834.00,223.70,0.03
8835.00,223.71,0.03
8836.00,223.71,0.03
8837.00,223.71,0.03
8838.00,223.71,0.03
8839.00,223.71,0.03
8840.00,223.71,0.03
8841.00,223.71,0.03
8842.00,223.71,0.03
8843.00,223.71,0.03
8844.00,223.71,0.03
8845.00,223.71,0.03
8846.00,223.71,0.03
8847.00,223.71,0.03
8848.00,223.71,0.03
8849.00,223.71,0.03
8850.00,223.71,0.03
8851.00,223.71,0.03
8852.00,223.71,0.03
8853.00,223.71,0.03
8854.00,223.71,0.03
8855.00,223.71,0.03
8856.00,223.71,0.03
8857.00,223.71,0.03
8858.00,223.71,0.03
8859.00,223.71,0.03
8860.00,223.71,0.03
8861.00,223.71,0.03
8862.00,223.71,0.03
8863.00,223.71,0.03
8864.00,223.71,0.03
8865.00,223.71,0.03
8866.00,223.71,0.03
8867.00,223.71,0.03
8868.00,223.71,0.03
8869.00,223.71,0.03
8870.00,223.71,0.03
8871.00,223.71,0.03
8872.00,223.71,0.03
8873.00,223.71,0.03
8874.00,223.71,0.03
8875.00,223.71,0.03
8876.00,223.71,0.03
8877.00,223.71,0.03
8878.00,223.71,0.03
8879.00,223.71,0.03
8880.00,223.71,0.03
8881.00,223.71,0.03
8882.00,223.71,0.03
8883.00,223.71,0.03
8884.00,223.72,0.03
8885.00,223.72,0.03
8886.00,223.72,0.03
8887.00,223.72,0.03
8888.00,223.72,0.03
8889.00,223.72,0.03
8890.00,223.72,0.03
8891.00,223.72,0.03
8892.00,223.72,0.03
8893.00,223.72,0.03
8894.00,223.72,0.03
8895.00,223.71,0.03
8896.00,223.71,0.03
8897.00,223.71,0.03
8898.00,223.71,0.03
8899.00,223.71,0.03
8900.00,223.71,0.03
8901.00,223.71,0.03
8902.00,223.71,0.03
8903.00,223.71,0.03
8904.00,223.71,0.03
8905.00,223.71,0.03
8906.00,223.71,0.03
8907.00,223.71,0.03
8908.00,223.71,0.03
8909.00,223.71,0.03
8910.00,223.71,0.03
8911.00,223.71,0.03
8912.00,223.71,0.03
8913.00,223.71,0.03
8914.00,223.71,0.03
8915.00,223.71,0.03
8916.00,223.71,0.03
8917.00,223.71,0.03
8918.00,223.71,0.03
8919.00,223.71,0.03
8920.00,223.72,0.03
8921.00,223.72,0.03
8922.00,223.72,0.03
8923.00,223.72,0.03
8924.00,223.71,0.03
8925.00,223.71,0.03
8926.00,223.72,0.03
8927.00,223.71,0.03
8928.00,223.71,0.03
8929.00,223.71,0.03
8930.00,223.71,0.03
8931.00,223.71,0.03
8932.00,223.71,0.03
8933.00,223.71,0.03
8934.00,223.71,0.03
8935.00,223.71,0.03
8936.00,223.71,0.03
8937.00,223.71,0.03
8938.00,223.71,0.03
8939.00,223.71,0.03
8940.00,223.71,0.03
8941.00,223.71,0.03
8942.00,223.71,0.03
8943.00,223.71,0.03
8944.00,223.71,0.03
8945.00,223.71,0.03
8946.00,223.71,0.03
8947.00,223.71,0.03
8948.00,223.71,0.03
8949.00,223.72,0.03
8950.00,223.72,0.03
8951.00,223.71,0.03
8952.00,223.72,0.03
8953.00,223.72,0.03
8954.00,223.71,0.03
8955.00,223.72,0.03
8956.00,223.71,0.03
8957.00,223.71,0.03
8958.00,223.71,0.03
8959.00,223.71,0.03
8960.00,223.72,0.03
8961.00,223.72,0.03
8962.00,223.71,0.03
8963.00,223.72,0.03
8964.00,223.71,0.03
8965.00,223.71,0.03
8966.00,223.72,0.03
8967.00,223.71,0.03
8968.00,223.71,0.03
8969.00,223.71,0.03
8970.00,223.71,0.03
8971.00,223.71,0.03
8972.00,223.71,0.03
8973.00,223.71,0.03
8974.00,223.71,0.03
8975.00,223.71,0.03
8976.00,223.71,0.03
8977.00,223.72,0.03
8978.00,223.72,0.03
8979.00,223.72,0.03
8980.00,223.72,0.03
8981.00,223.72,0.03
8982.00,223.72,0.03
8983.00,223.72,0.03
8984.00,223.72,0.03
8985.00,223.71,0.03
8986.00,223.72,0.03
8987.00,223.72,0.03
8988.00,223.71,0.03
8989.00,223.72,0.03
8990.00,223.71,0.03
8991.00,223.72,0.03
8992.00,223.72,0.03
8993.00,223.71,0.03
8994.00,223.71,0.03
8995.00,223.72,0.03
8996.00,223.71,0.03
8997.00,223.72,0.03
8998.00,223.72,0.03
8999.00,223.72,0.03
9000.00,223.72,0.03
9001.00,223.71,0.03
9002.00,223.72,0.03
9003.00,223.72,0.03
9004.00,223.71,0.03
9005.00,223.71,0.03
9006.00,223.71,0.03
9007.00,223.72,0.03
9008.00,223.71,0.03
9009.00,223.71,0.03
9010.00,223.71,0.03
9011.00,223.71,0.03
9012.00,223.71,0.03
9013.00,223.71,0.03
9014.00,223.71,0.03
9015.00,223.71,0.03
9016.00,223.72,0.03
9017.00,223.71,0.03
9018.00,223.71,0.03
9019.00,223.72,0.03
9020.00,223.71,0.03
9021.00,223.71,0.03
9022.00,223.72,0.03
9023.00,223.72,0.03
9024.00,223.72,0.03
9025.00,223.71,0.03
9026.00,223.72,0.03
9027.00,223.72,0.03
9028.00,223.72,0.03
9029.00,223.72,0.03
9030.00,223.72,0.03
9031.00,223.72,0.03
9032.00,223.72,0.03
9033.00,223.72,0.03
9034.00,223.72,0.03
9035.00,223.72,0.03
9036.00,223.72,0.03
9037.00,223.72,0.03
9038.00,223.72,0.03
9039.00,223.72,0.03
9040.00,223.72,0.03
9041.00,223.72,0.03
9042.00,223.72,0.03
9043.00,223.72,0.03
9044.00,223.72,0.03
9045.00,223.72,0.03
9046.00,223.72,0.03
9047.00,223.72,0.03
9048.00,223.72,0.03
9049.00,223.72,0.03
9050.00,223.72,0.03
9051.00,223.72,0.03
9052.00,223.72,0.03
9053.00,223.72,0.03
9054.00,223.72,0.03
9055.00,223.71,0.03
9056.00,223.71,0.03
9057.00,223.71,0.03
9058.00,223.71,0.03
9059.00,223.71,0.03
9060.00,223.71,0.03
9061.00,223.71,0.03
9062.00,223.71,0.03
9063.00,223.71,0.03
9064.00,223.71,0.03
9065.00,223.71,0.03
9066.00,223.71,0.03
9067.00,223.71,0.03
9068.00,223.71,0.03
9069.00,223.71,0.03
9070.00,223.71,0.03
9071.00,223.71,0.03
9072.00,223.71,0.03
9073.00,223.72,0.03
9074.00,223.72,0.03
9075.00,223.72,0.03
9076.00,223.72,0.03
9077.00,223.72,0.03
9078.00,223.72,0.03
9079.00,223.72,0.03
9080.00,223.71,0.03
9081.00,223.71,0.03
9082.00,223.71,0.03
9083.00,223.71,0.03
9084.00,223.71,0.03
9085.00,223.71,0.03
9086.00,223.71,0.03
